Time (Hour),Node 0 (Apparent Power; Total),Node 0 (Apparent Power; Critical),Node 0 (Apparent Power; Remaining),Node 0 (Real Power; Total),Node 0 (Real Power; Critical),Node 0 (Real Power; Remaining),Node 0 (Reactive Power; Total),Node 0 (Reactive Power; Critical),Node 0 (Reactive Power; Remaining),Node 1 (Apparent Power; Total),Node 1 (Apparent Power; Critical),Node 1 (Apparent Power; Remaining),Node 1 (Real Power; Total),Node 1 (Real Power; Critical),Node 1 (Real Power; Remaining),Node 1 (Reactive Power; Total),Node 1 (Reactive Power; Critical),Node 1 (Reactive Power; Remaining),Node 2 (Apparent Power; Total),Node 2 (Apparent Power; Critical),Node 2 (Apparent Power; Remaining),Node 2 (Real Power; Total),Node 2 (Real Power; Critical),Node 2 (Real Power; Remaining),Node 2 (Reactive Power; Total),Node 2 (Reactive Power; Critical),Node 2 (Reactive Power; Remaining),Node 3 (Apparent Power; Total),Node 3 (Apparent Power; Critical),Node 3 (Apparent Power; Remaining),Node 3 (Real Power; Total),Node 3 (Real Power; Critical),Node 3 (Real Power; Remaining),Node 3 (Reactive Power; Total),Node 3 (Reactive Power; Critical),Node 3 (Reactive Power; Remaining),Node 4 (Apparent Power; Total),Node 4 (Apparent Power; Critical),Node 4 (Apparent Power; Remaining),Node 4 (Real Power; Total),Node 4 (Real Power; Critical),Node 4 (Real Power; Remaining),Node 4 (Reactive Power; Total),Node 4 (Reactive Power; Critical),Node 4 (Reactive Power; Remaining),Node 5 (Apparent Power; Total),Node 5 (Apparent Power; Critical),Node 5 (Apparent Power; Remaining),Node 5 (Real Power; Total),Node 5 (Real Power; Critical),Node 5 (Real Power; Remaining),Node 5 (Reactive Power; Total),Node 5 (Reactive Power; Critical),Node 5 (Reactive Power; Remaining),Node 6 (Apparent Power; Total),Node 6 (Apparent Power; Critical),Node 6 (Apparent Power; Remaining),Node 6 (Real Power; Total),Node 6 (Real Power; Critical),Node 6 (Real Power; Remaining),Node 6 (Reactive Power; Total),Node 6 (Reactive Power; Critical),Node 6 (Reactive Power; Remaining),Node 7 (Apparent Power; Total),Node 7 (Apparent Power; Critical),Node 7 (Apparent Power; Remaining),Node 7 (Real Power; Total),Node 7 (Real Power; Critical),Node 7 (Real Power; Remaining),Node 7 (Reactive Power; Total),Node 7 (Reactive Power; Critical),Node 7 (Reactive Power; Remaining)
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.359251474,0.993684211,0.365567263,1.2912889,0.944,0.3472889,0.424426137,0.310277795,0.114148341,27.56236842,5.263157895,22.29921053,26.18425,5,21.18425,8.606346781,1.643420526,6.962926255,0.628725158,0.263157895,0.365567263,0.5972889,0.25,0.3472889,0.196319368,0.082171026,0.114148341,0.806105263,0.263157895,0.542947368,0.7658,0.25,0.5158,0.251706288,0.082171026,0.169535261
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.414017053,0.993684211,0.420332842,1.3433162,0.944,0.3993162,0.441526683,0.310277795,0.131248888,26.66752632,5.263157895,21.40436842,25.33415,5,20.33415,8.326932423,1.643420526,6.683511897,0.683490737,0.263157895,0.420332842,0.6493162,0.25,0.3993162,0.213419914,0.082171026,0.131248888,0.792210526,0.263157895,0.529052632,0.7526,0.25,0.5026,0.247367658,0.082171026,0.165196631
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.480911368,0.993684211,0.487227158,1.4068658,0.944,0.4628658,0.462414427,0.310277795,0.152136631,25.98842105,5.263157895,20.72526316,24.689,5,19.689,8.114881873,1.643420526,6.471461347,0.750385053,0.263157895,0.487227158,0.7128658,0.25,0.4628658,0.234307658,0.082171026,0.152136631,0.793631579,0.263157895,0.530473684,0.75395,0.25,0.50395,0.247811381,0.082171026,0.165640355
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.583868,0.993684211,0.590183789,1.5046746,0.944,0.5606746,0.494562624,0.310277795,0.184284829,25.23315789,5.263157895,19.97,23.9715,5,18.9715,7.879051027,1.643420526,6.235630501,0.853341684,0.263157895,0.590183789,0.8106746,0.25,0.5606746,0.266455855,0.082171026,0.184284829,0.811421053,0.263157895,0.548263158,0.77085,0.25,0.52085,0.253366142,0.082171026,0.171195116
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667290737,0.993684211,0.673606526,1.5839262,0.944,0.6399262,0.520611366,0.310277795,0.21033357,24.81673684,5.263157895,19.55357895,23.5759,5,18.5759,7.749023595,1.643420526,6.105603069,0.936764421,0.263157895,0.673606526,0.8899262,0.25,0.6399262,0.292504597,0.082171026,0.21033357,0.844894737,0.263157895,0.581736842,0.80265,0.25,0.55265,0.263818297,0.082171026,0.181647271
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.701587263,0.993684211,0.707903053,1.6165079,0.944,0.6725079,0.531320453,0.310277795,0.221042657,26.09821053,5.263157895,20.83505263,24.7933,5,19.7933,8.149163625,1.643420526,6.505743099,0.971060947,0.263157895,0.707903053,0.9225079,0.25,0.6725079,0.303213684,0.082171026,0.221042657,0.901473684,0.263157895,0.638315789,0.8564,0.25,0.6064,0.281485068,0.082171026,0.199314041
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.687178421,0.993684211,0.693494211,1.6028195,0.944,0.6588195,0.526821293,0.310277795,0.216543498,25.12910526,5.263157895,19.86594737,23.87265,5,18.87265,7.846560603,1.643420526,6.203140078,0.956652105,0.263157895,0.693494211,0.9088195,0.25,0.6588195,0.298714524,0.082171026,0.216543498,0.937368421,0.263157895,0.674210526,0.8905,0.25,0.6405,0.292693196,0.082171026,0.210522169
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.681802737,0.993684211,0.688118526,1.5977126,0.944,0.6537126,0.525142736,0.310277795,0.214864941,24.24826316,5.263157895,18.98510526,23.03585,5,18.03585,7.571517744,1.643420526,5.928097218,0.951276421,0.263157895,0.688118526,0.9037126,0.25,0.6537126,0.297035967,0.082171026,0.214864941,1.012947368,0.263157895,0.749789474,0.9623,0.25,0.7123,0.316292714,0.082171026,0.234121688
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.649669158,0.993684211,0.655984947,1.5671857,0.944,0.6231857,0.515109029,0.310277795,0.204831234,22.622,5.263157895,17.35884211,21.4909,5,16.4909,7.063717236,1.643420526,5.42029671,0.919142842,0.263157895,0.655984947,0.8731857,0.25,0.6231857,0.28700226,0.082171026,0.204831234,1.094736842,0.263157895,0.831578947,1.04,0.25,0.79,0.341831469,0.082171026,0.259660443
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.558850211,0.993684211,0.565166,1.4809077,0.944,0.5369077,0.486750822,0.310277795,0.176473027,21.29936842,5.263157895,16.03621053,20.2344,5,15.2344,6.650725658,1.643420526,5.007305132,0.828323895,0.263157895,0.565166,0.7869077,0.25,0.5369077,0.258644053,0.082171026,0.176473027,0.989,0.263157895,0.725842105,0.93955,0.25,0.68955,0.308815151,0.082171026,0.226644125
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.435322947,0.993684211,0.441638737,1.3635568,0.944,0.4195568,0.448179447,0.310277795,0.137901651,19.63957895,5.263157895,14.37642105,18.6576,5,13.6576,6.132456561,1.643420526,4.489036035,0.704796632,0.263157895,0.441638737,0.6695568,0.25,0.4195568,0.220072678,0.082171026,0.137901651,0.815315789,0.263157895,0.552157895,0.77455,0.25,0.52455,0.254582274,0.082171026,0.172411247
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.315221368,0.993684211,0.321537158,1.2494603,0.944,0.3054603,0.410677741,0.310277795,0.100399945,18.58794737,5.263157895,13.32478947,17.65855,5,12.65855,5.804084706,1.643420526,4.16066418,0.584695053,0.263157895,0.321537158,0.5554603,0.25,0.3054603,0.182570972,0.082171026,0.100399945,0.639157895,0.263157895,0.376,0.6072,0.25,0.3572,0.199576989,0.082171026,0.117405962
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.243327579,0.993684211,0.249643368,1.1811612,0.944,0.2371612,0.388228912,0.310277795,0.077951117,17.51326316,5.263157895,12.25010526,16.6376,5,11.6376,5.468514668,1.643420526,3.825094142,0.512801263,0.263157895,0.249643368,0.4871612,0.25,0.2371612,0.160122143,0.082171026,0.077951117,0.535157895,0.263157895,0.272,0.5084,0.25,0.2584,0.167102999,0.082171026,0.084931973
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.185775684,0.993684211,0.192091474,1.1264869,0.944,0.1824869,0.370258339,0.310277795,0.059980543,17.18142105,5.263157895,11.91826316,16.32235,5,11.32235,5.364897004,1.643420526,3.721476478,0.455249368,0.263157895,0.192091474,0.4324869,0.25,0.1824869,0.14215157,0.082171026,0.059980543,0.480052632,0.263157895,0.216894737,0.45605,0.25,0.20605,0.149896386,0.082171026,0.06772536
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.156560947,0.993684211,0.162876737,1.0987329,0.944,0.1547329,0.36113604,0.310277795,0.050858245,16.79584211,5.263157895,11.53268421,15.95605,5,10.95605,5.244500016,1.643420526,3.601079491,0.426034632,0.263157895,0.162876737,0.4047329,0.25,0.1547329,0.133029271,0.082171026,0.050858245,0.450526316,0.263157895,0.187368421,0.428,0.25,0.178,0.140676797,0.082171026,0.058505771
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.138576,0.993684211,0.144891789,1.0816472,0.944,0.1376472,0.355520242,0.310277795,0.045242447,16.70936842,5.263157895,11.44621053,15.8739,5,10.8739,5.217498617,1.643420526,3.574078091,0.408049684,0.263157895,0.144891789,0.3876472,0.25,0.1376472,0.127413473,0.082171026,0.045242447,0.445894737,0.263157895,0.182736842,0.4236,0.25,0.1736,0.139230587,0.082171026,0.057059561
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.141374526,0.993684211,0.147690316,1.0843058,0.944,0.1403058,0.356394082,0.310277795,0.046116286,16.98536842,5.263157895,11.72221053,16.1361,5,11.1361,5.30367959,1.643420526,3.660259064,0.410848211,0.263157895,0.147690316,0.3903058,0.25,0.1403058,0.128287313,0.082171026,0.046116286,0.454631579,0.263157895,0.191473684,0.4319,0.25,0.1819,0.141958665,0.082171026,0.059787639
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.167654632,0.993684211,0.173970421,1.1092719,0.944,0.1652719,0.364600042,0.310277795,0.054322247,18.11626316,5.263157895,12.85310526,17.21045,5,12.21045,5.656801358,1.643420526,4.013380832,0.437128316,0.263157895,0.173970421,0.4152719,0.25,0.1652719,0.136493273,0.082171026,0.054322247,0.501789474,0.263157895,0.238631579,0.4767,0.25,0.2267,0.156683713,0.082171026,0.074512687
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20744,0.993684211,0.213755789,1.147068,0.944,0.203068,0.377023019,0.310277795,0.066745224,18.92905263,5.263157895,13.66589474,17.9826,5,12.9826,5.91059479,1.643420526,4.267174264,0.476913684,0.263157895,0.213755789,0.453068,0.25,0.203068,0.14891625,0.082171026,0.066745224,0.625473684,0.263157895,0.362315789,0.5942,0.25,0.3442,0.195304095,0.082171026,0.113133069
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.238291474,0.993684211,0.244607263,1.1763769,0.944,0.2323769,0.386656389,0.310277795,0.076378593,19.37873684,5.263157895,14.11557895,18.4098,5,13.4098,6.05100864,1.643420526,4.407588114,0.507765158,0.263157895,0.244607263,0.4823769,0.25,0.2323769,0.15854962,0.082171026,0.076378593,0.654894737,0.263157895,0.391736842,0.62215,0.25,0.37215,0.204490816,0.082171026,0.12231979
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.218735579,0.993684211,0.225051368,1.1577988,0.944,0.2137988,0.380550063,0.310277795,0.070272267,19.87857895,5.263157895,14.61542105,18.88465,5,13.88465,6.207084287,1.643420526,4.563663761,0.488209263,0.263157895,0.225051368,0.4637988,0.25,0.2137988,0.152443294,0.082171026,0.070272267,0.669473684,0.263157895,0.406315789,0.636,0.25,0.386,0.209043091,0.082171026,0.126872065
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234418737,0.993684211,0.240734526,1.1726978,0.944,0.2286978,0.385447127,0.310277795,0.075169332,21.21026316,5.263157895,15.94710526,20.14975,5,15.14975,6.622902548,1.643420526,4.979482022,0.503892421,0.263157895,0.240734526,0.4786978,0.25,0.2286978,0.157340358,0.082171026,0.075169332,0.663736842,0.263157895,0.400578947,0.63055,0.25,0.38055,0.207251763,0.082171026,0.125080736
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.261760105,0.993684211,0.268075895,1.1986721,0.944,0.2546721,0.393984467,0.310277795,0.083706671,22.29694737,5.263157895,17.03378947,21.1821,5,16.1821,6.962219584,1.643420526,5.318799058,0.531233789,0.263157895,0.268075895,0.5046721,0.25,0.2546721,0.165877698,0.082171026,0.083706671,0.622578947,0.263157895,0.359421053,0.59145,0.25,0.34145,0.194400214,0.082171026,0.112229188
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.305630316,0.993684211,0.311946105,1.2403488,0.944,0.2963488,0.407682935,0.310277795,0.09740514,23.17015789,5.263157895,17.907,22.01165,5,17.01165,7.234879484,1.643420526,5.591458958,0.575104,0.263157895,0.311946105,0.5463488,0.25,0.2963488,0.179576166,0.082171026,0.09740514,0.652789474,0.263157895,0.389631579,0.62015,0.25,0.37015,0.203833448,0.082171026,0.121662422
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.359251474,0.993684211,0.365567263,1.2912889,0.944,0.3472889,0.424426137,0.310277795,0.114148341,23.51410526,5.263157895,18.25094737,22.3384,5,17.3384,7.342277015,1.643420526,5.698856489,0.628725158,0.263157895,0.365567263,0.5972889,0.25,0.3472889,0.196319368,0.082171026,0.114148341,0.648736842,0.263157895,0.385578947,0.6163,0.25,0.3663,0.202568014,0.082171026,0.120396988
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.414017053,0.993684211,0.420332842,1.3433162,0.944,0.3993162,0.441526683,0.310277795,0.131248888,23.43205263,5.263157895,18.16889474,22.26045,5,17.26045,7.316656089,1.643420526,5.673235563,0.683490737,0.263157895,0.420332842,0.6493162,0.25,0.3993162,0.213419914,0.082171026,0.131248888,0.642631579,0.263157895,0.379473684,0.6105,0.25,0.3605,0.200661646,0.082171026,0.11849062
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.480911368,0.993684211,0.487227158,1.4068658,0.944,0.4628658,0.462414427,0.310277795,0.152136631,23.04068421,5.263157895,17.77752632,21.88865,5,16.88865,7.194451339,1.643420526,5.551030813,0.750385053,0.263157895,0.487227158,0.7128658,0.25,0.4628658,0.234307658,0.082171026,0.152136631,0.721684211,0.263157895,0.458526316,0.6856,0.25,0.4356,0.225345823,0.082171026,0.143174796
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.583868,0.993684211,0.590183789,1.5046746,0.944,0.5606746,0.494562624,0.310277795,0.184284829,22.52042105,5.263157895,17.25726316,21.3944,5,16.3944,7.03199922,1.643420526,5.388578694,0.853341684,0.263157895,0.590183789,0.8106746,0.25,0.5606746,0.266455855,0.082171026,0.184284829,0.792526316,0.263157895,0.529368421,0.7529,0.25,0.5029,0.247466263,0.082171026,0.165295236
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667290737,0.993684211,0.673606526,1.5839262,0.944,0.6399262,0.520611366,0.310277795,0.21033357,22.88621053,5.263157895,17.62305263,21.7419,5,16.7419,7.146216946,1.643420526,5.50279642,0.936764421,0.263157895,0.673606526,0.8899262,0.25,0.6399262,0.292504597,0.082171026,0.21033357,0.906789474,0.263157895,0.643631579,0.86145,0.25,0.61145,0.283144922,0.082171026,0.200973896
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.701587263,0.993684211,0.707903053,1.6165079,0.944,0.6725079,0.531320453,0.310277795,0.221042657,24.198,5.263157895,18.93484211,22.9881,5,17.9881,7.555823078,1.643420526,5.912402552,0.971060947,0.263157895,0.707903053,0.9225079,0.25,0.6725079,0.303213684,0.082171026,0.221042657,1.003894737,0.263157895,0.740736842,0.9537,0.25,0.7037,0.313466031,0.082171026,0.231295005
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.687178421,0.993684211,0.693494211,1.6028195,0.944,0.6588195,0.526821293,0.310277795,0.216543498,23.50615789,5.263157895,18.243,22.33085,5,17.33085,7.33979545,1.643420526,5.696374924,0.956652105,0.263157895,0.693494211,0.9088195,0.25,0.6588195,0.298714524,0.082171026,0.216543498,1.062210526,0.263157895,0.799052632,1.0091,0.25,0.7591,0.331675131,0.082171026,0.249504104
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.681802737,0.993684211,0.688118526,1.5977126,0.944,0.6537126,0.525142736,0.310277795,0.214864941,22.16373684,5.263157895,16.90057895,21.05555,5,16.05555,6.920624611,1.643420526,5.277204085,0.951276421,0.263157895,0.688118526,0.9037126,0.25,0.6537126,0.297035967,0.082171026,0.214864941,1.164105263,0.263157895,0.900947368,1.1059,0.25,0.8559,0.363491752,0.082171026,0.281320726
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.649669158,0.993684211,0.655984947,1.5671857,0.944,0.6231857,0.515109029,0.310277795,0.204831234,21.025,5.263157895,15.76184211,19.97375,5,14.97375,6.565054146,1.643420526,4.92163362,0.919142842,0.263157895,0.655984947,0.8731857,0.25,0.6231857,0.28700226,0.082171026,0.204831234,1.189684211,0.263157895,0.926526316,1.1302,0.25,0.8802,0.371478776,0.082171026,0.289307749
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.558850211,0.993684211,0.565166,1.4809077,0.944,0.5369077,0.486750822,0.310277795,0.176473027,19.90936842,5.263157895,14.64621053,18.9139,5,13.9139,6.216698297,1.643420526,4.573277771,0.828323895,0.263157895,0.565166,0.7869077,0.25,0.5369077,0.258644053,0.082171026,0.176473027,1.038263158,0.263157895,0.775105263,0.98635,0.25,0.73635,0.324197567,0.082171026,0.242026541
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.435322947,0.993684211,0.441638737,1.3635568,0.944,0.4195568,0.448179447,0.310277795,0.137901651,18.55968421,5.263157895,13.29652632,17.6317,5,12.6317,5.795259537,1.643420526,4.151839011,0.704796632,0.263157895,0.441638737,0.6695568,0.25,0.4195568,0.220072678,0.082171026,0.137901651,0.846578947,0.263157895,0.583421053,0.80425,0.25,0.55425,0.264344192,0.082171026,0.182173165
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.315221368,0.993684211,0.321537158,1.2494603,0.944,0.3054603,0.410677741,0.310277795,0.100399945,17.53094737,5.263157895,12.26778947,16.6544,5,11.6544,5.474036561,1.643420526,3.830616035,0.584695053,0.263157895,0.321537158,0.5554603,0.25,0.3054603,0.182570972,0.082171026,0.100399945,0.655368421,0.263157895,0.392210526,0.6226,0.25,0.3726,0.204638724,0.082171026,0.122467698
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.243327579,0.993684211,0.249643368,1.1811612,0.944,0.2371612,0.388228912,0.310277795,0.077951117,17.36473684,5.263157895,12.10157895,16.4965,5,11.4965,5.422137341,1.643420526,3.778716815,0.512801263,0.263157895,0.249643368,0.4871612,0.25,0.2371612,0.160122143,0.082171026,0.077951117,0.548631579,0.263157895,0.285473684,0.5212,0.25,0.2712,0.171310156,0.082171026,0.089139129
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.185775684,0.993684211,0.192091474,1.1264869,0.944,0.1824869,0.370258339,0.310277795,0.059980543,17.24526316,5.263157895,11.98210526,16.383,5,11.383,5.384831695,1.643420526,3.741411169,0.455249368,0.263157895,0.192091474,0.4324869,0.25,0.1824869,0.14215157,0.082171026,0.059980543,0.502684211,0.263157895,0.239526316,0.47755,0.25,0.22755,0.156963094,0.082171026,0.074792068
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.156560947,0.993684211,0.162876737,1.0987329,0.944,0.1547329,0.36113604,0.310277795,0.050858245,17.99678947,5.263157895,12.73363158,17.09695,5,12.09695,5.619495712,1.643420526,3.976075186,0.426034632,0.263157895,0.162876737,0.4047329,0.25,0.1547329,0.133029271,0.082171026,0.050858245,0.480631579,0.263157895,0.217473684,0.4566,0.25,0.2066,0.150077162,0.082171026,0.067906136
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.138576,0.993684211,0.144891789,1.0816472,0.944,0.1376472,0.355520242,0.310277795,0.045242447,18.44115789,5.263157895,13.178,17.5191,5,12.5191,5.758249707,1.643420526,4.114829181,0.408049684,0.263157895,0.144891789,0.3876472,0.25,0.1376472,0.127413473,0.082171026,0.045242447,0.458842105,0.263157895,0.195684211,0.4359,0.25,0.1859,0.143273401,0.082171026,0.061102375
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.141374526,0.993684211,0.147690316,1.0843058,0.944,0.1403058,0.356394082,0.310277795,0.046116286,19.78878947,5.263157895,14.52563158,18.79935,5,13.79935,6.179047533,1.643420526,4.535627007,0.410848211,0.263157895,0.147690316,0.3903058,0.25,0.1403058,0.128287313,0.082171026,0.046116286,0.467052632,0.263157895,0.203894737,0.4437,0.25,0.1937,0.145837137,0.082171026,0.063666111
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.167654632,0.993684211,0.173970421,1.1092719,0.944,0.1652719,0.364600042,0.310277795,0.054322247,23.15931579,5.263157895,17.89615789,22.00135,5,17.00135,7.231494037,1.643420526,5.588073512,0.437128316,0.263157895,0.173970421,0.4152719,0.25,0.1652719,0.136493273,0.082171026,0.054322247,0.532210526,0.263157895,0.269052632,0.5056,0.25,0.2556,0.166182684,0.082171026,0.084011657
222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20744,0.993684211,0.213755789,1.147068,0.944,0.203068,0.377023019,0.310277795,0.066745224,29.266,5.263157895,24.00284211,27.8027,5,22.8027,9.138305571,1.643420526,7.494885045,0.476913684,0.263157895,0.213755789,0.453068,0.25,0.203068,0.14891625,0.082171026,0.066745224,0.669315789,0.263157895,0.406157895,0.63585,0.25,0.38585,0.208993788,0.082171026,0.126822762
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.238291474,0.993684211,0.244607263,1.1763769,0.944,0.2323769,0.386656389,0.310277795,0.076378593,35.47878947,5.263157895,30.21563158,33.70485,5,28.70485,11.07824846,1.643420526,9.434827937,0.507765158,0.263157895,0.244607263,0.4823769,0.25,0.2323769,0.15854962,0.082171026,0.076378593,0.694684211,0.263157895,0.431526316,0.65995,0.25,0.40995,0.216915075,0.082171026,0.134744049
224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.218735579,0.993684211,0.225051368,1.1577988,0.944,0.2137988,0.380550063,0.310277795,0.070272267,40.598,5.263157895,35.33484211,38.5681,5,33.5681,12.67672144,1.643420526,11.03330091,0.488209263,0.263157895,0.225051368,0.4637988,0.25,0.2137988,0.152443294,0.082171026,0.070272267,0.637473684,0.263157895,0.374315789,0.6056,0.25,0.3556,0.199051094,0.082171026,0.116880068
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234418737,0.993684211,0.240734526,1.1726978,0.944,0.2286978,0.385447127,0.310277795,0.075169332,42.94152632,5.263157895,37.67836842,40.79445,5,35.79445,13.40848729,1.643420526,11.76506677,0.503892421,0.263157895,0.240734526,0.4786978,0.25,0.2286978,0.157340358,0.082171026,0.075169332,0.633157895,0.263157895,0.37,0.6015,0.25,0.3515,0.197703489,0.082171026,0.115532463
